81,7647.00653,33.91343,-4.64251,81.50000,6.37058
82,7514.19573,-2.55105,28.87959,1.50000,0.26591
83,7483.18524,-2.50916,28.87503,1.50000,0.44000
84,7264.78596,-0.87860,37.58920,1560.00000,69.71000
85,6628.66034,34.04181,-5.90731,297.00000,10.27000
86,6220.90318,-19.52600,33.49300,1.20000,0.21698
87,6220.90318,-19.52600,33.49300,1.20000,0.21698
88,6193.94973,11.08453,0.70158,2050.00000,134.03000
89,5960.81271,1.89818,35.33373,1645.00000,66.98843
90,5309.58922,34.16265,-4.75059,1217.00000,51.89149
91,4985.31396,-3.89450,13.76430,0.50000,0.10498
92,4976.21539,-13.45170,15.87220,2574.00000,85.04000
93,4884.61749,32.69365,-5.88929,740.00000,34.55038
94,4650.33808,-14.69940,28.82190,41.40000,27.78000
95,4502.06273,7.16961,39.43567,750.00000,34.53009
96,4320.36262,7.83780,37.32598,839.00000,48.79000
97,4178.01062,9.59602,7.50447,880.00000,38.80369
98,4059.35752,9.07137,-11.72265,445.00000,22.48518
99,3221.89407,-19.15630,33.14450,1540.00000,58.39579
100,2711.45593,34.94179,-5.83903,807.00000,34.12645
101,2642.12002,10.52830,-12.66350,1600.00000,61.69000
102,2641.26666,-1.98867,29.63315,846.30000,35.31225
103,2475.97145,-31.78640,27.67750,181.25000,12.90000
104,2331.06506,31.81477,-6.82347,273.00000,14.12813
105,2317.57953,31.35488,-8.13537,96.00000,4.79000
106,1935.74443,31.64565,-7.26100,197.00000,3.62000
107,1610.35863,-12.21398,16.52179,61.70000,6.09000
108,1530.44808,8.84900,9.38890,31.00000,2.36750
109,1530.44808,8.84900,9.38890,1.16000,0.17406
110,1493.24019,8.81370,38.70801,650.00000,26.46699
111,1372.61814,9.55921,37.36562,650.00000,179.62000
112,1236.90138,9.59417,37.23300,448.00000,19.18719
113,1156.30817,0.62307,10.40814,220.00000,13.72000
114,864.34787,-26.40000,31.16667,23.60000,1.76181
115,855.39380,9.92495,-13.10180,14.00000,1.16190
116,799.05182,1.54545,31.11142,0.15000,0.03133
117,768.06174,36.47107,5.26504,160.00000,2.13000
118,603.88104,36.74728,8.74145,73.00000,1.77000
119,599.58814,36.67186,8.79045,145.00000,7.08637
120,445.14343,-12.82755,14.14039,0.70000,0.09828
121,400.04864,-16.53330,28.71670,185000.00000,5276.89000
122,299.67296,36.76137,9.00252,81.00000,3.96000
123,288.62398,-15.71331,32.68445,63000.00000,2048.68000
124,282.17517,-8.40000,36.35000,1.00000,0.12252
125,280.57535,-28.76110,28.45823,6.00000,0.14000
126,280.36736,10.00662,-12.99537,223.00000,8.98235
127,271.58409,36.58247,5.57705,200.00000,2.56000
128,0.21743,8.35972,-13.19938,20.50000,0.78000
