88.00000,7066.95485,8.55165,-11.26404,224.50000,14.09456
89.00000,6541.14149,9.79536,-9.27512,1300.00000,56.28036
90.00000,6281.91074,-4.30122,15.20673,8.50000,1.02913
91.00000,5605.54201,9.60620,-12.15630,1324.00000,55.90108
92.00000,4859.61935,9.58520,-12.13490,435.50000,22.65853
93.00000,4493.36901,-13.30075,32.03969,19.80000,1.92374
94.00000,4410.77122,11.38815,-4.57581,1300.00000,53.30242
95.00000,4082.01394,9.05389,-11.73547,1911.90000,71.64591
96.00000,4082.01394,9.05389,-11.73547,310.80000,16.91975
97.00000,3989.35000,9.76941,-11.83734,671.60000,31.10714
98.00000,3870.79286,9.83329,-11.77812,91.40000,6.35243
99.00000,3763.96432,9.99555,1.11667,370.00000,19.21715
100.00000,3744.56662,1.02997,30.57642,0.27000,0.06185
101.00000,3610.83313,9.32167,-11.69974,1466.90000,57.07308
102.00000,3609.02556,-9.60700,33.65900,228.60000,13.03268
103.00000,3509.16475,9.88792,-11.90358,1386.10000,54.34658
104.00000,3313.40155,-9.60800,33.53800,237.70000,13.28560
105.00000,3309.25551,-9.58507,33.51456,166.00000,9.98704
106.00000,3096.35785,8.56000,-2.40000,1370.00000,52.92281
107.00000,2873.17678,9.61200,0.96600,575.00000,26.27947
108.00000,2380.46187,-9.49900,35.30600,269.00000,14.00388
109.00000,2226.58218,7.90326,-12.38914,77.60000,5.16816
110.00000,2084.19478,-8.85400,35.64500,75.00000,4.98446
111.00000,1909.95415,8.35547,35.49509,4.80000,0.55459
112.00000,1908.27324,6.70165,11.15580,4600.00000,129.58233
113.00000,1873.32297,10.62083,-11.74583,1267.00000,46.40545
114.00000,1645.32420,8.73325,-11.68928,627.90000,26.09642
115.00000,1420.28905,7.50000,13.88330,603.00000,24.76328
116.00000,623.99565,-3.88690,29.55870,0.08000,0.01838
117.00000,445.14343,-12.82755,14.14039,0.70000,0.09828
118.00000,373.47520,10.29685,37.76163,325.00000,12.60443
119.00000,282.17517,-8.40000,36.35000,75.10000,3.78681
120.00000,280.57535,-28.76110,28.45823,6.00000,0.50822
121.00000,272.50444,-3.66913,33.42950,24.00000,1.52264
122.00000,242.02038,-8.74861,15.15904,440.00000,15.10268
123.00000,241.57022,-4.07070,29.69110,0.04000,0.00930
124.00000,219.18531,8.35000,-9.26667,9.30000,0.69576
