7.45833,9.62500,97.00000,4062.86000,880.00000,38.80369
-11.70830,9.20833,98.00000,4234.43000,445.00000,22.48518
33.12500,-19.12500,99.00000,3246.71000,1540.00000,58.39579
-5.95833,35.04170,100.00000,3373.27000,807.00000,34.12645
-12.62500,10.54170,101.00000,2870.11000,1600.00000,61.69000
29.62500,-2.12500,102.00000,2916.88000,846.30000,35.31225
27.79170,-31.87500,103.00000,2415.12000,181.25000,12.90000
-6.95833,31.79170,104.00000,2264.32000,273.00000,14.12813
-8.12500,31.37500,105.00000,2132.21000,96.00000,4.79000
-7.12500,31.54170,106.00000,1831.34000,197.00000,3.62000
16.37500,-12.29170,107.00000,1341.65000,61.70000,6.09000
9.37500,9.04167,108.00000,1440.86000,32.16000,2.54157
38.79170,8.87500,110.00000,1526.39000,650.00000,26.46699
37.37500,9.54167,111.00000,1524.57000,650.00000,179.62000
37.29170,9.54167,112.00000,1270.54000,448.00000,19.18719
10.54170,0.70833,113.00000,515.13700,220.00000,13.72000
31.20830,-26.54170,114.00000,769.08600,23.60000,1.76181
-13.12500,9.95833,115.00000,845.56600,14.00000,1.16190
31.12500,1.54167,116.00000,944.20500,0.15000,0.03133
5.29167,36.54170,117.00000,552.24800,160.00000,2.13000
8.87500,36.62500,118.00000,550.83400,218.00000,8.85637
13.95830,-12.95830,120.00000,418.21400,0.70000,0.09828
28.87500,-16.70830,121.00000,328.80900,185000.00000,5276.89000
9.20833,36.70830,122.00000,275.11800,81.00000,3.96000
32.70830,-15.62500,123.00000,248.00300,63000.00000,2048.68000
36.54170,-8.20833,124.00000,339.97000,1.00000,0.12252
28.45830,-28.62500,125.00000,301.53400,6.00000,0.14000
-12.95830,9.95833,126.00000,253.68700,223.00000,8.98235
5.62500,36.45830,127.00000,276.01300,200.00000,2.56000
-13.12500,8.54167,128.00000,84.91090,20.50000,0.78000
